,vote_average,runtime,genres,season,rating,revenue_adj,budget_adj
2679,7.128,139,"Action, Adventure, Drama",Fall,PG-13,18.829993909482667,16.57898067598762
2680,6.7,140,"Action, Drama, History, War",Summer,R,17.318783762525552,18.01049397601738
2681,8.069,160,"Action, Drama, History",Summer,R,17.380597682343563,17.34981313575492
2682,7.722,112,Drama,Fall,G,16.28952273278386,16.76706768647015
2683,6.894,103,"Thriller, Mystery, Drama, Science Fiction, Fantasy",Spring,R,17.39431753156492,17.682770935899427
2684,6.111,90,"Adventure, Comedy, Fantasy, Family, Horror",Fall,PG,18.58932282568724,17.60863236802143
2685,8.038,109,"Family, Adventure, Drama",Spring,PG,18.40570564976676,16.81047976394976
2686,5.921,100,"Comedy, Romance",Fall,PG-13,19.150818055898675,18.4581642053393
2687,7.105,115,"Horror, Drama",Fall,R,13.442422929220031,13.078188232356213
2688,6.026,108,"Action, Thriller, Adventure",Winter,R,19.539064635204976,18.438652986356797
2689,6.414,108,Thriller,Fall,R,16.42144930151286,16.750271871582576
2690,6.076,103,"Adventure, Fantasy, Action",Summer,PG,18.377526932023674,17.83255643618681
2692,5.315,100,"Horror, Mystery, Thriller",Fall,R,18.169984725152396,18.655439742327967
2693,5.747,104,"Drama, Mystery, Science Fiction, Thriller",Summer,PG-13,18.453298486940852,17.615136791644012
2694,7.367,121,"Drama, Romance",Spring,R,18.299640738116555,16.552043259594445
2695,7.12,113,"Horror, Mystery",Spring,R,17.698961584428783,17.68805958075906
2696,6.173,106,"Adventure, Action, Fantasy, Science Fiction, Thriller, Romance, Animation",Summer,PG-13,18.84502037542715,19.320800305055645
2697,6.696,89,Horror,Winter,R,18.277705285766803,15.21203518733498
2698,7.133,111,"Drama, History, Crime, Thriller, Action",Spring,R,18.610886276631255,16.984445784095787
2699,7.986,95,"Music, Drama",Summer,R,18.12177704404217,17.504602078667915
2700,6.467,93,"Action, Comedy, Crime",Fall,PG-13,19.233118510603806,18.638869863371742
2701,7.413,106,"Drama, Romance",Summer,NR,17.915842108553793,16.01025729166162
2702,7.359,126,"Drama, History",Winter,R,15.858233498361065,17.257525346664547
2703,6.979,129,"Drama, Mystery, Thriller",Summer,R,18.727886621434386,17.53435093078115
2704,7.099,117,"Crime, Drama, Thriller",Fall,R,17.47493771560947,17.146223390743177
2705,6.268,105,"Thriller, Crime",Summer,R,15.831074233597445,17.43083265593504
2706,5.789,94,"Family, Comedy",Summer,PG,19.37061860239835,18.161481172028545
2707,5.871,124,"Action, Adventure, Comedy, Drama, Mystery",Spring,PG-13,19.096860626944483,19.183009556368535
2708,5.282,89,"Horror, Action, Thriller, Science Fiction",Winter,PG-13,18.340164917996127,17.572733330847928
2709,7.3,105,"Animation, Action, Family, Comedy, Science Fiction",Summer,PG,19.200234403863274,18.38683809515175
2710,6.797,101,"Fantasy, Comedy, Drama",Fall,PG-13,18.91498157461368,18.280911887119423
2711,5.231,80,Horror,Spring,R,16.542412997105146,15.999001452351118
2712,6.628,141,"Action, Drama, Thriller",Summer,PG-13,19.955959515026326,18.70833545624874
2713,6.803,91,"Crime, Thriller",Spring,R,14.104505083808354,13.243713974262594
2714,6.264,101,"Comedy, Adventure",Spring,R,17.986542243624623,16.69884605976986
2715,7.036,157,"Drama, Romance, Crime",Winter,PG-13,18.3106376755764,18.604598994631157
2716,6.907,85,"Animation, Family, Adventure, Fantasy, Action",Summer,G,19.578749854454617,17.882249854094486
2717,7.306,122,"Drama, Comedy",Summer,PG,18.60561464024418,17.202256995325634
2718,7.373,121,"Drama, Romance, Comedy",Summer,PG-13,18.66623924794525,17.73914901045381
2719,5.394,84,"Horror, Thriller",Winter,R,18.620919118072454,15.720652454401417
2720,6.6,109,"Action, Crime, Drama, Thriller",Spring,R,18.410785850849592,17.20967168353585
2721,7.2,119,"Science Fiction, Adventure",Fall,PG,19.759688372227163,18.047393074353355
2722,6.732,104,"Romance, Comedy, Fantasy",Fall,PG-13,18.32550805422555,18.79854058596864
2723,6.565,98,"Comedy, Family, Science Fiction",Spring,PG,18.575512322655715,17.171924336999457
2724,4.902,81,"Action, Western, Drama, Fantasy, Thriller",Summer,PG-13,16.54280536449898,18.03787030425724
2725,6.185,105,"Comedy, Action",Fall,PG,18.434531828741225,17.88037308026886
2726,5.529,89,"Horror, Thriller",Spring,R,17.88545265393814,16.963901833949222
2727,6.55,88,"Horror, Thriller",Summer,R,18.94983943787123,15.437416421098849
2728,6.5,102,"Comedy, Drama, History",Winter,R,19.039029467426147,18.573339746383322
2729,6.323,89,"Family, Adventure, Animation, Comedy",Spring,PG,19.357912946756812,18.16812250842541
2730,4.543,102,"Action, Adventure, Comedy, Thriller",Winter,PG-13,19.180589786652437,18.136549132693062
2731,7.532,91,"Action, War",Winter,R,16.41251257328967,15.671398224578708
2732,6.039,98,"Adventure, Action, Comedy, Romance",Summer,PG-13,19.58602349595274,18.72954771448169
2733,7.211,111,"Thriller, Horror, Drama, Mystery",Fall,R,16.582965009818302,16.153219487883142
2734,5.6,100,Comedy,Spring,PG-13,17.438805235555478,17.52807804037387
2735,7.552,126,"Drama, Mystery, Romance",Summer,PG-13,18.85929679851301,17.065082255169433
2736,6.174,89,"Horror, Thriller",Spring,R,16.417600447387972,15.707908883023334
2737,6.346,107,"Adventure, Action, Drama",Summer,PG-13,19.78093809264634,18.813189437603363
2738,6.294,128,"Crime, Thriller",Spring,PG-13,19.408887353914576,18.697501740586834
2739,6.321,106,"Action, Drama, Thriller, War",Fall,PG-13,18.919921764735797,18.089698833341455
2740,6.681,96,"Thriller, Action, Comedy, Crime, Drama",Winter,R,19.387477438905353,17.504602078667915
2741,6.222,85,"Horror, Thriller",Spring,R,17.819752868574007,17.200290612013454
2742,6.6,135,"Action, Drama, Mystery, Thriller",Summer,R,19.41649930188303,18.814131796711894
2743,7.145,125,"Drama, Romance, Comedy",Winter,PG-13,19.554417108337738,18.393075477860478
2744,6.196,117,"Comedy, Romance",Winter,R,18.283044749905553,17.033623315263974
2745,5.252,83,"Horror, Thriller, Mystery, Science Fiction",Winter,PG-13,18.27272013790944,15.30603089296442
2746,7.1,107,"Drama, Fantasy",Spring,PG,19.205502003169727,17.47761016906249
2747,6.183,104,"Action, Crime",Summer,R,18.370371119830814,18.18247181430617
2748,6.496,95,"Drama, Romance",Spring,R,20.289041422865292,16.929162190533866
2749,6.785,86,"Comedy, Romance, Science Fiction",Summer,R,15.629905715532873,13.85502138953371
2750,6.132,106,"Comedy, Romance",Spring,PG-13,18.537703923923203,17.743070764036595
2751,7.027,86,"Science Fiction, Comedy, Horror",Fall,NR,15.612251849416069,14.802105149945378
2752,6.702,145,"Drama, Thriller",Fall,R,16.949030973683865,17.295987579731463
2753,5.153,96,"Action, Thriller, Mystery",Summer,R,16.91548518746148,17.049016580086004
2754,5.274,90,"Comedy, Science Fiction, Adventure, Family",Summer,PG,18.138880200398926,18.30828397220396
2755,6.082,104,"Romance, Drama, Comedy",Summer,R,19.959787128088138,17.810908257873685
2756,6.595,124,"Crime, Drama, Thriller",Winter,R,16.596710184931442,17.106946815521308
2757,6.371,158,"Adventure, Drama, Action, History, War",Fall,R,18.66882167276719,18.90713384996642
2758,8.21,109,"Drama, Romance, Comedy, Family",Summer,PG,17.55736872796242,16.928262799606145
2759,7.733,129,"Crime, Drama, Mystery, Thriller",Spring,R,17.053462627055474,15.823078901910835
2760,6.722,103,"Fantasy, Comedy, Romance",Spring,PG,17.328331898452795,16.984445784095787
2761,5.9,123,"Action, Comedy, Crime, Romance",Spring,R,19.39698403010203,18.44387064706207
2762,7.079,123,Documentary,Summer,R,19.749428636828114,16.1364997655353
2763,6.992,114,"Crime, Drama",Fall,R,18.213954914869177,16.261385254968264
2764,6.844,119,"Drama, Thriller",Fall,R,20.623622419508287,17.493903566318103
2765,6.953,127,"Adventure, Drama, History",Spring,PG-13,17.888861128451218,18.46213623152609
2766,5.578,110,"Action, Drama, Thriller, Crime",Spring,R,17.208005983633157,17.666562603456732
2767,6.13,102,"Drama, Romance, Science Fiction",Summer,PG-13,14.84669884655831,16.884697146731767
2768,6.424,94,"Comedy, Crime, Drama",Fall,PG-13,16.476060200853507,16.813294246564933
2769,5.936,118,Comedy,Winter,R,18.76617403577603,17.51330580615414
2770,6.141,87,"Comedy, Romance",Summer,PG-13,18.50824991567337,17.16676734088974
2771,7.318,109,Drama,Spring,PG-13,18.233091233784847,16.510003697290355
2772,7.352,102,"Drama, Comedy",Winter,PG-13,18.327020183274005,16.882760698375478
2773,6.883,114,"Action, Thriller, Crime",Spring,R,16.518719763441602,17.28822580648364
2774,6.37,107,"Horror, Thriller, Mystery",Summer,R,12.609439533060723,15.739784091145
2775,5.851,97,"Action, Adventure, Science Fiction, Thriller",Summer,R,18.27088181737739,18.438652986356797
2776,6.903,94,"Horror, Comedy",Winter,PG-13,18.52642857959212,18.088215068873613
2777,6.872,127,"Adventure, Drama, Thriller",Winter,R,18.20983338997339,18.071869013338855
2778,7.915,103,"Family, Drama",Fall,NR,16.98327168343594,16.17791251226907
2779,5.969,114,"Science Fiction, Adventure, Mystery",Spring,PG,18.546278293304905,18.937271706687735
2780,6.063,134,"Adventure, Action, Thriller",Fall,PG,20.05842585671238,18.566770979934663
2781,6.3,116,"Science Fiction, Action, Adventure, Thriller",Winter,PG-13,18.598812871718053,18.48380663595264
2782,7.589,124,Drama,Fall,R,15.691795570862693,17.20967168353585
2783,5.7,100,"Horror, Thriller, Adventure",Fall,R,16.665837345411816,15.736318571145818
2784,5.714,90,"Horror, Drama, Adventure",Summer,PG-13,17.900357412305087,16.52279769149798
2785,6.639,112,"Romance, Comedy",Spring,PG-13,18.566831549495433,16.538190956320015
2786,5.186,87,"Horror, Thriller, Mystery",Winter,PG-13,18.551115373576486,16.986229711716515
2787,5.288,88,"Horror, Thriller",Fall,R,18.480329245983295,16.41469351748603
2788,7.323,99,"Comedy, Science Fiction, Fantasy",Spring,R,15.248421195856439,16.05016356242859
2789,6.106,87,"Comedy, Horror",Spring,R,17.343743181562903,15.497508903087208
2790,7.78,97,Drama,Summer,PG-13,15.775023405142932,14.374472688959477
2791,6.499,121,"Comedy, Romance",Winter,R,19.603185917819435,18.65629224596705
2792,6.516,102,"Crime, Comedy, Thriller",Fall,NC-17,15.70488472826166,16.47412104217982
2793,5.99,87,"Fantasy, Horror, Mystery",Winter,PG-13,17.118111483563762,15.622767355450286
2794,6.193,97,"Adventure, Action, Drama",Winter,R,16.1178564851718,16.672629352335182
2795,4.023,99,"Comedy, Drama, Romance",Summer,R,14.925141403624995,16.155579112345254
2796,7.084,133,"Drama, Romance",Fall,PG-13,17.355629414892206,17.094203244143223
2797,7.178,123,"Drama, Romance",Spring,R,17.391605048014114,16.877070971405075
2798,7.259,111,"Drama, Romance",Fall,R,18.461558305791005,15.834477167222461
2799,6.737,107,"Drama, Horror, Crime",Summer,R,17.355313208296558,16.261385254968264
2800,5.969,104,"Adventure, Fantasy, Action",Fall,R,17.19182951753895,18.020303479247055
2801,7.0,112,"War, Drama, Romance",Spring,PG-13,16.195949891047874,17.033623315263974
2802,7.174,124,"Drama, History",Fall,R,18.889607131857684,17.882249854094486
2803,7.436,100,"Comedy, Drama",Summer,PG,17.176712628838175,12.652795961165573
2804,6.195,97,"Comedy, Family, Fantasy",Winter,G,19.246208882569576,18.71904683948389
2805,7.047,110,"Comedy, Drama",Summer,PG,20.755964787853305,15.56200743662951
2806,6.023,111,"Horror, Science Fiction, Mystery, Thriller",Fall,R,14.06112893817716,15.829650510938036
2808,5.937,88,Comedy,Winter,R,18.647067966901556,17.297695937532318
2809,6.142,84,"Mystery, Drama, Thriller",Fall,PG-13,17.822254967853308,18.08355895461392
2810,7.083,111,"Comedy, Drama",Summer,R,16.57557110071168,16.346729528282832
2811,7.443,82,"Music, Comedy",Spring,R,16.497420226989806,15.858475410164802
2812,7.463,97,"Comedy, Thriller, Drama",Summer,R,17.26919861995128,16.41154306237948
2813,5.708,88,"Fantasy, Adventure, Animation, Comedy, Family",Summer,PG,18.287016611885115,18.188418588421722
2814,7.486,129,"Action, Drama, Thriller",Spring,R,15.05982004158469,15.775756434850429
2815,7.137,128,"Drama, Thriller, Mystery",Fall,PG,19.29972676617332,16.06104831400894
2816,7.112,140,"Music, Drama, History",Spring,R,18.202416720731293,18.301455361035085
2817,7.396,126,"Adventure, Drama, Action, History",Fall,PG,17.715295928051642,18.068012361556093
2818,6.638,137,"Crime, Drama, Thriller, Action",Spring,R,19.690171688141866,18.98135731484501
2819,7.432,146,Drama,Fall,R,18.767956173933257,18.37650559890425
2820,6.266,118,"Drama, Fantasy, Mystery, Romance",Winter,PG-13,17.53873673191872,18.20555910418942
2821,5.341,105,Horror,Summer,R,17.887951505120736,16.51622608247078
2822,6.609,99,"Comedy, Documentary, Action",Fall,R,18.951811648693514,17.18345497610117
2823,6.49,84,"Thriller, Crime, Mystery",Fall,R,16.921260477059167,18.71019892910052
2825,6.638,122,"Crime, Drama, Thriller",Winter,R,17.75455400579186,16.52768738160007
2826,5.549,110,"Drama, Fantasy, Mystery",Summer,PG-13,18.56390779491449,18.524890825042934
2827,4.862,92,"Romance, Comedy",Winter,R,17.15081034770625,17.094203244143223
2828,5.746,108,"Action, Thriller, Drama",Winter,R,18.751061907102166,18.832113330220853
2829,7.166,128,"Comedy, Drama",Summer,PG,19.524328791773627,18.327078012218017
2830,6.767,124,"Crime, Drama, Thriller",Winter,R,17.709176956296997,18.309693868921425
2831,6.386,111,"Thriller, Mystery, Drama, Crime",Fall,PG-13,17.663304736527422,17.082522890061686
2832,6.319,117,"Romance, Drama",Spring,R,20.191935251326935,18.243719270265515
2833,5.833,91,Comedy,Spring,R,18.46330384865246,17.465766800575707
2835,6.998,85,"Family, Animation, Comedy, Adventure",Winter,PG,18.777520834485905,17.330984249360185
2836,6.51,118,"Comedy, Fantasy",Summer,R,19.010074367603902,17.94588869006116
2837,7.147,161,"History, Romance, Drama",Winter,PG,20.334678341605382,18.34145287008835
2838,6.772,114,"Comedy, Drama, Romance",Spring,R,16.98332143031101,13.110349322055693
2839,6.199,81,"Family, Comedy",Fall,PG,18.722904915260145,17.44341905214252
2840,5.91,111,"Thriller, Crime, Drama",Winter,R,17.779154537837574,17.330090366835517
2842,5.761,95,"Comedy, Romance",Winter,PG-13,18.984517990738468,17.254191401013365
2843,5.456,100,"Family, Comedy",Fall,G,19.650285624689197,18.880113292847785
2844,6.058,85,Comedy,Spring,R,17.64370504243603,16.33537222278585
2845,7.341,108,"Thriller, Mystery, Crime",Summer,R,17.58517514965274,17.990640257760905
2846,6.5,94,"Comedy, Fantasy, Science Fiction",Summer,PG-13,18.569334803325134,16.922368686145468
2847,6.779,97,"Action, Thriller, Drama",Spring,R,17.457203699490254,15.175025076068444
2848,5.417,113,"Horror, Thriller, Fantasy, Mystery",Summer,PG-13,19.642388697979573,18.846509228149984
2849,6.406,101,"Drama, Romance",Winter,PG-13,16.805965548884206,17.292653771071507
2851,7.039,96,"Horror, Thriller",Winter,NR,17.446325538501615,14.663374029226285
2852,7.132,133,"Drama, Romance, Fantasy",Fall,PG-13,17.644495919736094,18.062514122617333
2853,5.8,124,"Comedy, Romance",Spring,R,18.134818952309807,17.54390084364765
2854,7.256,97,"Crime, Drama, Thriller",Fall,R,16.38417719314503,15.347649786398812
2855,5.58,108,"Comedy, Romance",Summer,PG-13,19.148756084692106,18.26537962955785
2856,5.463,102,"Comedy, Horror",Fall,R,14.743588902229975,15.209826830635427
2857,7.065,147,"Action, Thriller, Crime, Mystery",Fall,R,17.986358432372597,15.599935350596624
2858,5.839,94,"Horror, Thriller",Summer,R,18.715126408513573,17.38012534178123
2859,6.3,92,Action,Spring,R,16.76553201042183,17.094203244143223
2860,6.279,111,"Crime, Thriller, Mystery, Horror",Spring,R,17.53242696979202,17.400800000006974
2862,6.373,109,"Comedy, Horror",Summer,PG-13,18.69305701930759,18.15283207986641
2863,6.689,118,"Drama, Crime, Thriller",Fall,R,18.26379857514662,17.300374070570435
2864,6.373,130,"Action, Adventure, Thriller",Summer,PG-13,19.296375835544033,18.611849306253106
2865,6.835,117,"Adventure, Family, Drama, Comedy",Spring,PG,18.632209567049113,17.35955191667119
2866,6.407,128,"Drama, Thriller",Fall,R,18.858499851726393,18.2274981113411
2867,6.293,102,"Drama, Comedy",Winter,PG-13,17.634939418940192,17.20967168353585
2868,6.5,95,"Comedy, Action, Romance, Crime",Winter,R,10.737282452946314,16.17791251226907
2869,4.775,99,"Action, Adventure",Winter,PG-13,18.22665912480092,18.359709784016676
2870,6.501,107,"Crime, Thriller, Drama",Summer,R,19.33338244143589,18.575397034654433
2871,7.129,98,Drama,Fall,PG-13,17.894475386507573,16.397324081441436
2872,6.328,118,"Romance, Fantasy, Comedy",Winter,PG-13,18.731803319689952,18.27202039013541
2873,6.367,111,"Drama, Thriller, Crime, Mystery",Fall,R,16.28465218276332,17.61131197191728
2874,6.5,121,Thriller,Summer,R,17.56294200184164,16.819264743069528
2875,5.936,104,"Crime, Drama, Thriller",Summer,R,18.405409353551367,17.18345497610117
2876,6.9,124,"Drama, Comedy",Winter,PG-13,19.06148773049893,16.445288554979538
2877,5.159,98,"Horror, Mystery, Science Fiction",Fall,R,17.68692363546187,15.93598616075407
2878,6.091,91,"Drama, Comedy",Spring,PG-13,17.235756483705067,17.83158291609943
2879,6.6,105,"Science Fiction, Action, Adventure, Thriller",Summer,PG,19.40809279694523,17.83255643618681
2880,6.427,112,"Horror, Mystery, Fantasy",Fall,R,18.624252339038197,16.660642612883482
2882,7.344,122,Drama,Winter,R,18.22638574232248,16.951438594558766
2883,5.863,95,Horror,Summer,R,18.622201493356094,16.405989789999804
2884,5.749,97,"Science Fiction, Thriller, Adventure, Action",Spring,R,17.50195964395906,17.772419146628597
2885,6.438,105,"Comedy, Romance",Winter,PG,19.156159337337897,17.65960147486269
2887,6.35,109,"Comedy, Adventure, Romance",Fall,R,17.14544969896196,17.1583783891483
2888,5.323,102,"Comedy, Fantasy, Adventure, Action",Spring,R,17.504230803408397,18.081556951943245
2889,5.381,96,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller",Summer,PG-13,18.972161139078768,18.185523137289522
2890,6.1,115,Thriller,Fall,R,17.61333330130007,17.814484422225576
2891,5.623,85,"Horror, Thriller",Spring,R,17.488532844234115,16.57901295084027
2892,7.523,105,"Drama, Crime, Thriller",Summer,PG-13,15.599117688681996,16.376363039197354
2893,6.242,119,"Comedy, Drama, Family",Winter,PG,19.0077237256977,18.285601811862954
2894,6.253,129,"Crime, Drama, Thriller",Winter,R,17.21989073489701,18.780602197713453
2895,5.595,90,"Horror, Thriller, Fantasy",Summer,PG-13,16.734142722686574,16.55868459599131
2896,6.198,95,"Drama, Thriller",Summer,R,17.49863023149037,17.11830038392673
2897,6.712,80,"Drama, Family, Animation, Adventure",Fall,G,19.306587719961367,17.06656382134163
2898,6.928,100,"Drama, Romance",Fall,PG-13,17.475455683504226,16.228544010019
2899,7.006,113,Drama,Spring,R,14.979817603782392,15.306047275027382
2900,6.039,107,"Science Fiction, Thriller, Drama",Fall,PG-13,16.145148368210407,17.454481688194168
2901,6.485,119,"Drama, Comedy",Summer,PG,17.98039636581031,17.53435093078115
2902,5.569,86,"Horror, Drama",Fall,R,17.81486872046657,16.30457610513851
2903,7.811,66,"Animation, Comedy, Drama, Family, Romance",Fall,PG-13,15.868880135486627,16.17791251226907
2904,7.032,107,"Comedy, Horror",Summer,R,18.123226122748836,17.104690242939423
2905,6.361,139,"Crime, Drama, Mystery",Summer,R,14.772814864655283,16.193350470028285
2906,5.673,93,"Comedy, Science Fiction, Horror",Summer,PG-13,18.969713109591517,18.844549966637512
2907,6.683,99,"Drama, Romance",Fall,PG-13,17.728531110603903,16.0278339395514
2908,6.139,98,"Thriller, Crime, Mystery",Summer,R,19.124398681844593,18.77151191358072
2909,6.249,111,"Comedy, Fantasy, Romance",Spring,PG,19.188124286058287,17.021626219970482
2910,7.273,138,"Comedy, Drama",Fall,R,18.3990474090809,17.841923031656645
2911,5.977,114,"Crime, Drama, Mystery, Thriller, Action",Summer,PG-13,19.2597162269892,17.644585775118713
2912,5.951,98,"Comedy, Romance, Drama",Summer,PG-13,18.48975805994687,17.572733330847928
2913,6.579,103,"Drama, Comedy",Fall,R,17.831987933848072,17.096896479667805
2914,7.689,130,"Drama, Comedy",Winter,PG-13,19.44650334001247,17.06176447410707
2915,5.427,102,"Adventure, Comedy, Science Fiction",Summer,PG-13,18.443227599068845,18.818811175464827
2916,6.899,106,"Comedy, Drama, Mystery, Romance",Summer,R,18.15965795379551,16.618060198907
2917,4.834,91,"Horror, Science Fiction",Fall,R,17.23119328412441,16.79871465202589
2918,7.445,118,"Crime, Drama",Fall,R,16.910354452826123,15.157629774036048
2919,4.3,102,"Horror, Mystery, Thriller",Summer,PG-13,17.934954479804237,17.96527503710751
2920,7.386,85,"Drama, Music, Romance",Spring,R,17.28649307858992,12.423270169098702
2921,6.84,119,Drama,Fall,R,18.826220541533974,17.49400783616857
2922,6.5,115,"Animation, Fantasy, Adventure",Summer,PG-13,18.505053998304817,17.367438036351892
2923,6.566,99,"Comedy, Drama, Fantasy, Romance",Spring,PG-13,18.555349910471325,16.272811941660386
2924,5.988,118,"Comedy, Drama, Romance",Spring,PG-13,17.98584609742643,17.317346795457436
2925,6.556,79,"Adventure, Animation, Family, Fantasy",Spring,PG,17.892066393614574,18.164216140655036
2926,8.054,165,"Drama, Romance",Winter,PG-13,17.933581554478653,16.672629352335182
2927,4.975,106,"Fantasy, Comedy, Romance, Science Fiction",Summer,PG-13,19.25214688078598,18.868278835200783
2928,5.841,94,"Action, Comedy, Family",Winter,PG,18.37988943838881,17.519927212722386
2929,6.605,115,"Comedy, Drama",Spring,R,19.146348969763547,18.072185762589225
2930,6.5,117,"Science Fiction, Action, Adventure, Thriller",Fall,PG,19.368692813985692,18.218787230930033
2931,7.766,96,Drama,Summer,R,14.624720734008363,14.126880658711716
2932,6.289,116,"Drama, Action, Thriller, Crime",Fall,R,19.240426868243496,18.72954771448169
2933,5.919,82,"Action, Science Fiction",Summer,R,16.83172116974932,18.271145083246424
2934,6.402,95,"Action, Science Fiction, Thriller",Summer,R,18.60818254329381,17.491433597621043
2935,6.276,99,"Family, Comedy, Adventure, Crime, Drama",Summer,PG,17.39490204583479,18.493224076631794
2936,6.418,108,"Drama, Thriller, Horror",Summer,R,15.631747937982942,15.886498457675446
2937,6.789,107,"Comedy, Drama, Romance",Spring,PG-13,18.074037303497434,17.716672487575106
2938,4.205,110,"Thriller, Action, Science Fiction",Fall,PG-13,17.090965999790694,16.8838032642071
2939,6.909,97,Comedy,Summer,R,17.56808965725196,15.885833495427676
2940,6.94,103,"Drama, History",Fall,PG-13,19.09169806382601,16.984445784095787
2941,7.224,91,"Crime, Drama",Spring,PG,18.500680054440746,17.2858371344726
2942,6.542,113,"Drama, Family, Romance, Music",Winter,PG-13,19.281397687475543,16.965768736689057
2943,6.862,119,"Drama, Romance",Winter,PG-13,18.58674335240048,18.089698833341455
2944,5.903,113,"Thriller, Mystery, Drama, Crime",Spring,R,15.739553628080168,17.107840698045976
2945,4.354,104,"Adventure, Fantasy, Comedy, Family",Spring,PG,17.646621948033385,18.477334121447022
2946,6.989,145,"Crime, Drama, Science Fiction, Thriller",Fall,R,16.62788324729793,18.291212940043764
2947,6.07,113,Comedy,Winter,PG-13,17.93148013303941,17.815760112825654
2948,6.127,100,"Action, Comedy, Crime",Spring,R,17.362185505345828,17.292653771071507
2949,5.862,146,"Comedy, Drama",Summer,R,18.48452982709428,18.531129103013043
2950,6.3,94,"Family, Comedy",Spring,PG,18.380823282057086,17.197032987173415
2951,6.693,104,"Thriller, Drama, Mystery",Summer,R,16.675143874677808,15.887749859964249
2952,6.0,130,Comedy,Winter,PG-13,18.352825326106473,18.726766930981128
2953,5.892,99,"Drama, Science Fiction, Mystery",Fall,PG-13,17.790751384500417,18.239609675440597
2954,7.006,155,"Drama, History, Mystery",Winter,R,18.286034336495284,18.080162621631693
2956,6.223,114,"Adventure, Drama",Winter,PG-13,17.47188263066793,17.390411774053973
2957,7.38,100,"Crime, Drama, Mystery",Fall,R,17.010797281433454,17.163927202412335
2958,6.162,105,"Fantasy, Adventure, Action, Mystery",Spring,NR,17.731701781372635,17.406598527415383
2959,6.666,93,"Action, Comedy",Summer,R,17.516049464508264,16.81047976394976
2960,7.366,82,Drama,Summer,R,16.991914380498777,14.021520143053891
2962,5.678,100,"Horror, Thriller",Fall,R,18.765019582564936,17.12010980204759
2963,5.546,92,"Horror, Thriller",Winter,R,16.49412646422662,16.391005727729777
2964,5.6,97,Horror,Summer,R,17.783295451856638,14.769284751225365
2965,6.304,105,"Comedy, Romance",Fall,PG,17.655156194876103,17.18345497610117
2966,5.899,104,"Fantasy, Comedy, Family",Fall,G,19.54184201001966,18.563849343626174
2968,5.948,108,"Action, Thriller, Science Fiction",Spring,R,17.326237578777263,17.615136791644012
2969,6.525,121,"Drama, Mystery, Science Fiction, Thriller",Spring,R,17.20189043801527,17.432815234850057
2970,6.349,100,"Action, Comedy, Thriller, Crime, Family",Summer,PG,19.033364775410337,17.334509325421816
2971,5.914,95,"Action, Crime, Thriller",Winter,R,17.556268760748342,17.47497532786546
2972,7.74,164,"Action, Thriller",Summer,PG-13,20.180393099386155,19.520172199699154
2973,7.36,134,"Drama, Romance",Fall,PG,17.751918150358737,17.048480145908336
2974,6.562,99,"Mystery, Thriller, Drama",Fall,R,16.43679392510603,18.2274981113411
2975,5.297,89,"Horror, Thriller",Fall,R,18.21635603051708,17.06176447410707
2976,6.83,90,"Adventure, Animation, Comedy, Family, Fantasy",Fall,PG,17.452885039017406,17.390411774053973
2977,6.08,91,Comedy,Winter,R,17.78947012972449,17.164820399561624
2978,6.2,123,"Comedy, Drama, Music, Romance",Summer,PG-13,18.227310989438532,18.460191575521804
2979,7.0,120,"Crime, Horror, Thriller",Summer,R,17.02353209549577,17.57738944510762
2980,4.275,82,"Horror, Comedy",Summer,PG-13,18.576574318957647,17.18345497610117
2982,7.7,119,"Action, Thriller, Crime",Summer,R,17.950312317555575,14.414858275130928
2983,5.871,110,"Action, Thriller",Fall,R,19.719130072283747,18.38786356097397
2984,5.516,98,"Comedy, Romance",Winter,R,17.327399103260294,17.698051523474906
2985,5.582,92,"Action, Crime, Thriller",Winter,R,16.377101252203875,18.13421384394419
2986,7.023,101,"Thriller, Science Fiction, Mystery",Spring,R,17.38571155520148,17.237071315715884
2987,5.97,99,"Action, Adventure, Crime, Thriller",Summer,R,19.116125452012405,18.266103432846563
2988,6.994,74,"Animation, Family, Music",Winter,G,18.56969159008355,18.846509228149984
2989,6.85,107,"Horror, Mystery, Thriller",Summer,PG-13,19.07034626654407,16.619437654767445
2990,6.7,89,"Adventure, Science Fiction, Western",Summer,PG,18.116907458238046,15.996643922037956
2991,5.625,91,"Crime, Thriller, Drama",Fall,R,18.263911812012957,17.52807804037387
2992,6.103,91,Horror,Spring,R,18.4381126779042,15.897696123318083
2993,6.298,122,"Drama, Crime, Thriller",Fall,PG-13,16.640714558534462,17.164820399561624
2994,6.215,107,"Action, Crime, Drama, Thriller",Summer,PG-13,18.57231332239998,17.65345860534691
2995,6.066,134,"Mystery, History, Thriller",Fall,R,17.32891371201437,18.26905505949537
2996,6.602,117,"Comedy, Drama, Science Fiction",Summer,PG-13,19.353793965241447,17.769666546532672
2997,6.424,115,"Science Fiction, Action",Spring,R,16.1646498761998,18.125962415410005
2998,5.862,107,"Mystery, Action, Thriller, Science Fiction, Adventure",Fall,PG,18.404470915231965,18.593235538356605
2999,6.616,77,"Animation, Adventure, Family, Fantasy",Fall,G,18.5781306180854,18.354613595089926
